ticker,environment_pillar_score,social_pillar_score,governance_pillar_score,carbon_emissions,water_usage,waste_generation,employee_turnover,diversity_score,board_independence,controversy_score
COMP4040,68.31980138701066,45.33476560693602,67.53936482140867,293102.03477073676,129590.7417845554,28126.2086773614,23.090197716644887,32.55184775924073,75.16977418303074,0
COMP4041,65.17417891503408,65.19075255444119,47.423732620472904,1764629.4484910418,234101.11451252105,47710.93616016252,14.974045172918057,73.12494565924976,61.64877432656996,1
COMP4042,68.11718734883657,61.7841925401323,69.41758882217081,52228023.087524965,15291.746623355451,67842.10530661608,18.57190727860723,71.3347865878254,48.96062488805022,0
COMP4043,66.33914831406443,56.62383279699813,61.98648062764398,28994027.059072573,13661.862920412685,95678.25680946276,18.03938146416913,58.84298632249168,77.42012892578714,1
COMP4044,81.02506681705839,53.850503922054855,61.91379269967862,9879592.15246801,385978.7446385305,70229.49319482822,22.7471027922671,93.27122589688062,86.76695499521722,2
COMP4045,61.0205914528944,73.03270263188622,76.85583749964954,280200.0253066724,191381.56819888874,3240.2377708469267,7.892027040217878,74.43019882901828,73.73263020259452,2
COMP4046,61.55858243499045,62.20969733922096,72.38583919028827,6057606.147417467,50476.61402353974,113272.28591380233,16.28701403325166,77.56516400056339,65.3890116645677,0
COMP4047,75.53466727935914,43.145209801872085,63.63523686153874,13990175.761245191,25060.96083230933,262384.1473131656,11.889404886977175,46.116442169609876,85.4915592644785,0
COMP4048,56.287201664215786,73.45808783543957,61.00034048765957,1532266.7697242452,124357.39089769697,212885.20530115024,13.112153297138816,58.296261290578684,72.37010393199317,0
COMP4049,63.337184747947255,55.10622094865462,58.50425588633473,343869.16036293504,69544.39876695944,6445.952243178504,19.02642344999464,80.64408002793598,68.03207759698047,1
COMP4050,74.77292680422403,64.5284714354209,70.5349197111233,886462.2412932648,155341.04344493608,43384.47550171737,15.164786557642506,67.40869668263272,95.0,0
COMP4051,62.66520646934538,75.67698250944893,50.33345322336303,13429172.362665435,213760.36635952836,57744.69923366439,11.803812594268091,57.025328007445495,76.46610466344066,0
COMP4052,82.30132005171383,60.69488353813521,80.00781280521657,2523653.22321151,8187.795628189211,30859.9372886343,18.217024000628783,74.51091781464396,67.91438725203824,2
COMP4053,40.871907920680385,59.122658449868226,79.77877227008644,8422356.106742822,17717.404856888636,56757.78008419742,11.319884604445196,50.58139424781204,92.90299270946835,1
COMP4054,54.83633294477705,47.366302080715215,82.19098108398327,528149.0590962487,93737.48643096862,30578.306676874297,13.442313853867839,72.64510119217826,74.31978618442669,1
COMP4055,53.513868191316334,45.788349517164164,66.13490484938397,935442.7514855185,1200646.8653028845,53157.81860026355,15.041494068364766,70.9658001786279,70.66134738624535,0
COMP4056,57.369126087625816,44.17506145811373,68.36738770178357,990488.7617585049,10949.279979938996,27318.291476101534,21.270255880530854,55.68077621412373,83.79170675205528,0
COMP4057,61.77566698579632,74.22528406045413,65.27149588997078,1320852.110449138,139444.30654678564,229667.03287541927,18.347431569229048,76.69817649982537,56.590769917767275,0
COMP4058,70.10736555666179,40.51025533481102,78.28975319058075,5075151.315934083,197187.00632175256,40105.84231105612,5.1033732923360695,65.35799687528412,68.11174786014082,3
COMP4059,64.36230609100033,55.4719689884827,62.765250521006315,4204202.1851606555,152968.20771413768,42346.35814150531,11.046420162458688,79.5600814138615,61.3924834382469,1
COMP4060,67.75657563054575,72.8149749996021,65.64729949154591,2055553.2711044138,136279.52324869364,19081.010955452297,12.811522476361482,72.96278688533515,62.5441655240465,0
COMP4061,46.764647930000656,80.71410902881291,55.855183046301924,14531754.686050206,33117.60086570382,32018.294230342355,17.268053890820507,54.36549393412523,61.30767680223846,0
COMP4062,60.93683338224758,59.78098608836721,73.13577309726206,20268280.97367523,246036.45247886624,975766.2620643838,13.364644875090237,73.51148009327652,76.00224908255623,0
COMP4063,58.600669476714764,74.28559454199146,55.90938299651329,9292101.479890252,56538.09787298081,10255.394229953277,16.68044473694215,60.256757250080156,58.32109762767688,0
COMP4064,70.7842126097544,64.91189362224117,73.31227417633937,2690872.7693307614,297765.2950273021,180366.32331360245,15.144743727207242,82.44766814860469,92.93244050489999,3
COMP4065,59.38361897626708,72.50507679116032,70.49884760772336,9879125.64705048,284919.9230894662,713343.125831278,14.909246794672425,54.08403316634133,68.87030348644802,1
COMP4066,67.48720152082069,67.20277108122663,54.597204017204824,3363585.6503578965,549092.2464784441,49780.66941488411,14.375678480500786,68.59169706121163,86.23144784409538,1
COMP4067,80.64979546684788,69.56419532904356,72.57462065032173,1739889.3664490955,276823.59649724886,23679.790244268108,12.919403855301805,57.62533604132159,79.20999050018102,1
COMP4068,56.83891623745829,69.80399550680308,86.33738292248029,1120254.2591955424,12839.147460945489,52545.697358008816,16.50500867099687,36.418291534021044,83.42797009691438,0
COMP4069,67.10888477005719,55.78491193038939,56.76675035897852,9320330.644480608,158471.84911568655,42602.35494162808,21.603520480845955,52.548669291292924,65.68869459417854,1
COMP4070,55.039880938843105,73.63504668926349,61.71507722194126,485507.0848916294,123042.93876856504,52159.64795230155,12.36662466515896,91.55550670499082,89.4075734565422,1
COMP4071,66.3972140031648,72.91444071732124,59.13262212301469,5719769.849108493,102623.88552375635,53968.214754943576,21.351682442195607,54.51931389530465,81.48859656442056,3
COMP4072,54.3895423483926,46.9326231218596,71.8088782420207,71781470.39004402,68075.96403502859,604680.7923264203,21.276109837834554,41.61505550607947,78.60931469179607,0
COMP4073,64.49873692021386,80.33233392447164,80.25938807125654,1884085.786393285,31739.358093443014,53025.252189824154,22.586490642594597,95.0,95.0,0
COMP4074,73.71241708952064,59.85115134377106,58.86808803995219,3048076.435310386,37212.4183517086,90684.78439474494,13.376815667202404,46.56009730992541,64.51227677947081,0
COMP4075,46.75640454156158,73.77386531075288,70.79767849799222,279850.7800642143,53041.798696635364,6151.23833275021,17.452314823944086,41.42763425979251,81.1337589164285,1
COMP4076,54.41714591056304,51.332140756579705,65.83126785017036,6257598.4642355805,278879.2489168874,112169.80912450717,9.168429202085253,71.87666232335577,73.19370838169975,0
COMP4077,70.23191514246827,68.1647543837268,62.137795022657116,1274521.4459411628,46718.84998956798,114635.09159001922,14.942561769202856,50.184769525692225,82.57147432870707,0
COMP4078,40.80687816563193,38.77495374881397,57.039799681182586,2000207.1506531883,95188.97099829366,6981.095444238986,11.677703250551847,54.29721393023322,61.83431362063783,3
COMP4079,46.22840760419055,68.84784997994582,77.42107966592395,6067293.021051317,88030.55780721587,13417.867972506283,12.448895500857546,83.07248999342424,84.91621521724296,0
COMP4080,55.3118575213444,77.35642515802573,69.78551610868102,5087551.573709376,122559.761742917,2592.6149247898716,16.326893242013472,50.86501540249239,72.00045270809343,0
COMP4081,80.32884484127213,69.10182672028441,83.46806899599488,1731848.9550967182,66139.62131563564,17076.719405419153,12.82922949439115,31.780701497108335,45.810804717428304,1
COMP4082,66.70879119350982,52.19297911084184,53.456791764984544,5005991.533228703,120287.78842998104,30220.847986461264,12.438461013133711,87.18510837709363,82.46143317067967,0
COMP4083,64.89938721636821,57.51498261073612,52.55127693348753,807449.3831476574,94662.66852218704,39230.929295992886,14.748012574811632,78.04450318989622,86.43111847729857,3
COMP4084,63.950739591420685,33.10866841843186,67.47211012680728,15163030.488997577,547705.8410600824,132021.7678601611,27.840229463158344,45.32374225922479,69.28153194699611,0
COMP4085,86.96274836954434,86.9776034205607,63.25479097129848,3643677.6516655767,105716.86611245867,22714.416910971977,17.946913266954326,41.56333672446799,92.97965041321193,1
COMP4086,64.45570731070943,71.78992169567614,80.8317148563085,9035717.487613974,317676.3871166836,102808.81343649731,11.004861204917496,64.42405807595252,87.54151564529737,0
COMP4087,63.78493980735803,66.25556547672518,70.20336870948569,1365935.5039396735,747581.015351364,1258803.2219022568,15.215127511752433,52.41736425994666,93.79651698147353,0
COMP4088,67.73333899422634,78.39635357401791,66.8715422852585,3863058.8843863164,67428.37560776777,359663.44448491477,19.936898191862582,70.0506946726672,74.00023964226473,0
COMP4089,46.10271087889576,67.75019030950463,79.5490961935968,25773546.41468835,65108.25587039263,14814.19182963972,14.422952280126077,56.65018912502018,78.92266049031872,3
COMP4090,51.46744489217967,60.13146432092723,66.6074071070233,1832606.110156278,98812.79934239679,18009.18734424175,10.552194612327073,60.37407678024405,78.91963819992023,3
COMP4091,63.80935911363761,25.0,80.08064351301107,20183841.075292088,57138.84389905048,40678.32600933542,20.132896180021945,63.03163235381985,45.09292488290926,2
COMP4092,72.84731482943036,66.81462776457242,66.6749637922285,9081254.561942292,158576.84897339437,15762.649554597352,19.720943621411468,61.698372433029775,58.877706734361276,1
COMP4093,52.587729535171135,70.68897448947504,60.44767123932503,3286015.240011365,45642.70089038518,7874.543504154329,16.705773095223854,57.944159968539466,65.58202695917348,1
COMP4094,81.01355180408547,49.75554418883736,60.75031075584613,2953488.445122224,75343.39840113363,318081.5213425166,12.680239242943754,56.513468766226715,68.694695514302,2
COMP4095,58.38096586265644,36.125562324400924,74.82284817109161,1513167.7460072064,58520.47572497727,2542.3732885995387,21.04738747000185,66.57969885121999,66.9748149913948,3
COMP4096,71.1354896890318,54.26596800185162,85.69895038092984,503813.58205888217,124558.02371303357,11117.43488330544,23.642649534307754,64.05849253278262,72.9792260735015,1
COMP4097,54.34128822712094,53.15835110758347,70.94917683933252,2592422.0999348294,44589.525228267055,21755.232911056144,20.086383686175203,92.49789199212843,59.3347495679863,3
COMP4098,72.1109778176591,53.17625480732693,71.03005307933998,15370185.171490302,1407890.4493064494,107289.49225634417,12.785919484370645,64.66282140343247,86.69802008846203,0
COMP4099,75.81097035655011,34.49050263066631,53.14717920700857,3351123.806239784,209045.31640579854,13880.690295903201,17.41015293063836,42.74899920903199,38.438063025939734,4
COMP4100,70.81754734496675,70.40865180395654,62.71959513141156,1109719.3663730014,53134.21234936118,257221.38597497693,15.264661206087688,65.10098401818824,69.95768365929884,1
COMP4101,66.47543626388159,70.90856880937051,57.63216952368468,8094553.701914984,174804.92583916016,7271.041857270157,20.701212899622128,46.6467666276913,72.67139769773263,4
COMP4102,56.280618492242006,75.80877097205098,64.7461210771062,2886448.0508745573,37195.83349720621,39923.13891998808,17.056863836037515,61.84496066705923,67.94802177446944,0
COMP4103,51.485395107183415,75.69777250080989,90.7460389697568,23433575.590480134,79710.41608008703,15341.34659275727,19.390835637027497,73.78645499807018,95.0,4
COMP4104,79.92966355931159,53.23169549363385,48.52760979888969,5799245.194860342,58614.366688549206,27951.766887455164,12.554932527709969,51.97993569437031,51.08008621341664,0
COMP4105,62.96436233038331,52.97628448088744,62.84706181570958,2293555.6310332883,982514.5814093039,490677.3539669888,20.68202758071058,65.64347706426925,73.38695494386293,1
COMP4106,75.91363055489978,64.03294544497761,81.88695495422199,462453.2383661468,379457.7452781316,765954.0849086458,20.189025526080645,46.01636852325782,69.83087415763698,1
COMP4107,86.60899007170967,68.12284339493817,66.97496038450706,7224630.670156065,44464.51758689006,142392.53114040417,9.884710156249099,69.05741083668234,69.46626505191308,1
COMP4108,65.23800938504252,43.037885194312516,53.283532273400326,572112.6900402745,81110.9447843962,16573.116464043538,16.924467026077544,71.18950986567118,95.0,0
COMP4109,63.33954331287956,62.159620762093496,78.08938619011276,1623998.0763661417,137215.08421701685,12580.762960419554,20.688499583377016,70.89106545782369,73.024224130038,1
COMP4110,62.390857170170065,57.11807760148453,61.97162588133453,660097.1788088424,17765.87449022385,114953.72453420614,15.750280646418883,31.02757530569832,69.02656874252645,0
COMP4111,82.52188207632003,50.421312282310836,51.98974916944985,7779493.647897536,287094.42448939866,67377.90234916021,18.382353385164787,67.7368451646714,75.09978572599819,0
COMP4112,81.3281022170988,44.48549602570531,81.18746212349154,874275.2545005967,138424.14693578176,165709.8600533493,24.741213206561273,68.82162537025958,64.05612584618778,4
COMP4113,51.56962556169098,57.978304539845844,78.26738776283928,272840703.47253853,469954.3165244907,23920.30335362811,22.82822608338678,65.15330365825852,56.09826876541487,0
COMP4114,77.55856177053748,53.669829061814774,61.66050617415611,461293.37472916755,100233.38297463609,163079.29526955748,19.50270963013024,74.49490999665348,86.071769335751,4
COMP4115,72.25125117654791,77.40738153803157,69.55144020096276,1207411.6093033473,392326.2014894372,14434.537790323318,8.355412106213738,42.2560661161647,60.451103289019244,0
COMP4116,50.21837738779421,46.074783883166816,73.31730889000285,8925673.251808068,40337.08470505588,1654.5073094067443,12.746647699564754,79.83890124967905,79.17536997834782,2
COMP4117,53.96566221593673,68.03752787149101,52.57746307094865,2352106.886455687,418467.26142890623,39172.660044647855,21.58214755738458,59.24381814234374,75.10875849310301,3
COMP4118,70.1492950491676,65.3716308412344,61.07593364855518,4403275.375979942,144530.27611308545,5773.797512269672,8.964250809377564,47.07893670185088,57.57236967472406,0
COMP4119,61.5240821298292,41.644478845823414,65.12534822843239,7483441.767743111,126776.39059849261,39152.82588396053,13.818370532949322,50.27361804885081,66.27178227682764,1
COMP4120,59.983830196319346,63.831950774287925,90.20258431547794,17663593.654628016,103993.8235059571,6542.020217079163,12.771418650726277,32.15610310228431,61.27490807415553,4
COMP4121,74.78734917264622,89.93081373532345,52.80473087286917,362901.5827750302,58776.868318724584,41315.80116228847,25.548863970702026,58.999435206432786,68.71075135138031,0
COMP4122,59.288575448855205,67.62515503051971,69.83235703558233,1173977.4891799393,123471.8125316966,13094.702288115706,18.51016945235219,34.01996614043834,66.09907339207723,0
COMP4123,63.89636578986843,71.5038197775533,73.84703038124114,36804427.27178857,81665.02170860034,45607.7160930789,19.634561569334142,60.637309531271185,88.61152182132193,1
COMP4124,67.81217332396265,79.07660208680896,57.516679446365494,7520602.5213904325,60660.860792759595,11226.437458862234,11.209751684013995,57.84595966077983,45.71034322781387,0
COMP4125,69.97758678641014,76.35956567965678,61.17236232690232,2270010.1038833596,54966.478419500185,121523.00926352003,16.963363202387537,40.86741726797189,67.88743459020677,1
COMP4126,69.59231229689976,63.664418284942755,62.42089243122236,11032133.346633399,1260454.856351273,11081.674677686893,20.98325408869045,61.87988802280297,87.98005342039272,1
COMP4127,52.988964081118894,60.82157299603394,63.93664252025745,9965019.75182346,26040.47207171839,194525.51654835633,12.395120804147147,50.684994661011714,95.0,2
COMP4128,55.751916653893936,67.34820412357116,76.52743346050374,37082226.948144585,246402.87178760977,164734.5606057533,19.759633399029276,64.96244102690191,70.00407006055914,0
COMP4129,70.86495986678152,61.9194587669158,86.80078102280945,13025370.055825885,103340.0481395746,159852.3769628125,17.797659025929946,62.21430437240487,85.92563119004724,1
COMP4130,63.33797553791041,61.273722880504494,58.716785143092466,1492049.9067033718,17362.506860803514,56005.26421765961,11.380520584222136,66.93311328111218,66.02710197897915,0
COMP4131,64.82210027810186,33.38392206408249,70.65547468992455,2821878.5916115046,8059.897893252504,26125.355337907757,7.4812036455870405,79.6069576479438,80.21185262260202,2
COMP4132,48.29909698592595,58.77933578017433,57.2989987469182,2728315.7277773186,56158.14428347461,22936.458383619785,11.269090350962163,52.81836831754224,78.0929833066911,1
COMP4133,55.39637678679131,88.21034659916995,73.47753542097645,3356178.881184706,23210.178974119215,101361.79693509896,18.655183125807792,54.13449598647869,40.062305975003405,2
COMP4134,71.94471189471093,59.575815403821245,83.39805625331553,828471.2057905027,286244.93205489527,102763.29015292355,14.038555460193363,47.41350359220558,69.6446467251507,3
COMP4135,74.80132186827564,54.86250672263003,60.05943399833414,3447910.820370232,78916.39165630197,55878.344556312004,18.210217239220697,65.2377480773375,54.83016737696741,0
COMP4136,68.01674988132436,81.19955117571806,70.742749386112,2387692.5826732274,77798.8861845574,71774.6098612106,19.151449601811493,80.41802318726366,77.44172555758117,0
COMP4137,74.58310315773404,58.28553366109834,93.3987944525259,6259909.984123008,342879.9073007655,5918.0099546335305,11.825542599550616,68.27258068277592,65.46418294292555,2
COMP4138,78.82356914290831,56.236423369984976,59.448218964640375,3457523.053613336,139103.04484708057,61715.85479026847,14.63517375264237,59.2568300120431,60.38579716862449,1
COMP4139,60.21486045328016,48.85733073930166,75.46035580832498,4237679.048186448,176068.5410717144,218568.72055710392,8.647392817292115,45.260211722473606,65.28103730523382,0
COMP4140,48.34922174336467,57.464338521791106,60.42229377695517,1013259.4193771221,88768.32828907111,130369.83983840994,13.89118033104257,87.62705390943324,45.11051541644905,0
COMP4141,60.722157183923635,58.10722698641158,61.38351715258851,739096.0211887204,159133.3946332402,45687.114478789445,17.09144887828269,78.58820882726887,86.42220146055914,2
COMP4142,79.17609293918525,62.10511604532097,62.923287512887356,2321690.8583012205,549546.7261848956,215585.72775099616,18.716579241411964,59.10688461540481,62.646977052104575,1
COMP4143,46.20772842133205,62.75072664698348,75.38302810365556,1600274.7257930494,53917.58173899808,52206.11180841644,10.107878443942802,58.59094159283195,84.1170663603972,0
COMP4144,49.64486490164432,79.02260957643317,62.11716502391165,1071358.786750128,282485.09852461645,32345.03354338549,16.355783285257285,27.055707729457374,77.10261439028056,0
COMP4145,67.16660382638179,71.69626636916377,65.79528273704543,3717996.124305172,51313.93784785854,8709.900217590419,7.2469992944839055,57.7870289714471,85.91083527688689,1
COMP4146,57.26945889820695,73.18746014581235,58.6593095269858,2406652.1311380686,75341.4139968769,3495.786891642738,14.588128295492341,82.9037726340419,59.905181856606404,0
COMP4147,77.75449818225493,95.0,71.82206178334323,5441260.360908086,168035.88219120435,20256.930112979007,17.03249091528401,44.37519411111222,77.68632600449935,1
COMP4148,62.94768387891088,89.3764272866112,72.78074199753628,1190907.7987307527,2044.0377094628539,49930.84101189982,23.721988845009555,91.51384157884101,76.57985228142354,2
COMP4149,59.39600283963009,54.067515375283044,87.8910720475849,1812413.9251128214,50983.00838737757,21026.66681068048,16.544351873922473,27.38001287809017,51.583995586172676,0
COMP4150,70.76881789993911,43.397997685756664,66.74930781669472,2147207.065160636,41248.957046360025,17107.64283268986,16.215132199597537,64.56424331480432,81.162684453537,0
COMP4151,63.948923228841565,50.95025810915727,71.3818927966597,28853036.435665373,97986.15943745544,125282.16123568692,21.9528592543657,64.35694719007908,55.95213867078736,0
COMP4152,55.50740346505823,60.686101261272974,67.1161263102731,3670926.6547805914,45364.130538545716,63948.81200341505,24.04675111651418,72.99271514414018,61.57187040172864,0
COMP4153,69.17929925418747,53.65520401796694,63.37607486231008,5388364.463661791,18616.681084936637,6962.204882465457,16.99742538222678,50.02349126019744,73.88771023419423,3
COMP4154,67.94487807501747,52.863901708836934,67.91308732304451,22291552.31185472,47480.67128536634,16114.122556194983,7.596261458821432,55.423435088882556,51.61534719663365,2
COMP4155,60.102904361759464,54.213175377318876,76.35549793990987,740493.059426466,37191.12613978858,8543.604170117284,9.877950288473752,64.66270830575446,78.61400870871942,2
COMP4156,74.01930901584747,60.44001859164867,70.28786199724537,2112950.816374127,29234.603676475792,32151.71560022039,9.501652382211686,44.451382883689035,87.2071800560355,1
COMP4157,71.68312210142886,38.38060369542299,64.98960184199484,6014483.346884209,11665.610346086938,243970.53986109913,15.157785163172827,42.70726205393338,65.06447962203451,1
COMP4158,70.50157539970436,70.74804516215141,68.70365667192685,4806691.319597472,304678.8768058964,178967.65773232322,14.812922139596207,53.63714259854653,75.54348365888323,3
COMP4159,80.45759951311364,52.50403251864134,72.8169866580013,456584.00389916153,47363.37880225093,209992.93982733547,24.07975815022009,52.58343099611647,72.67330505240585,1
COMP4160,80.07915234292871,49.64687380233053,65.06597377890559,4817562.805022036,155723.33360545954,14191.534397833017,17.438317527445555,50.74705975183335,70.88670933357285,1
COMP4161,72.08813372504218,55.601141754462006,71.86292997598537,28666237.77952506,254031.10900785838,1512.021427078344,12.809256830232142,50.73695469310546,69.61802808223133,2
COMP4162,63.29488038678021,51.8052008358747,69.35437867395657,3164128.4624889004,101777.62096534949,355721.45063232526,13.557459323070468,42.70087225089058,67.6947789975119,4
COMP4163,90.38643935506896,74.45755547640867,59.52237598947201,1886883.4803754434,129100.82834940661,104466.64652975224,23.718055565484498,88.1487769149342,64.13634597552232,1
COMP4164,75.44537347109463,65.84046418892287,86.1352343635763,375271.96436437103,32842.56097367832,32702.220650972275,14.192054302856628,70.65840866538385,59.26879073362787,0
COMP4165,65.06568210698256,73.58669723306797,54.53498598833867,5011955.42807522,168323.5275510886,63971.840160727894,13.560715110335893,67.484346416041,79.75016320296614,1
COMP4166,57.03332712387333,53.30694163841115,67.18015923368272,3385657.038902627,16261.48398018353,46311.77522966593,16.46165951998296,95.0,91.73767198010391,3
COMP4167,76.76024760821606,65.29786695634012,53.65152332596501,9150391.317075796,67227.90103249675,6595.248899658564,16.134848961018925,60.83790076173884,35.24904166883817,0
COMP4168,81.93664766724075,39.659650538317834,65.10254638357235,13745107.591655076,58606.29404988089,24105.411948751684,14.88208266096085,66.75309779258919,82.21488442064481,3
COMP4169,76.61547322221136,56.875295932835925,62.41714972715626,766541.1671465626,36106.679217454424,22237.915569599212,15.54766614523708,79.39742338988778,75.80055834911094,3
COMP4170,51.519230108341176,47.23350194520011,73.81049449885843,2870736.167239287,967642.1617092594,34039.158000894284,20.121225430157722,44.581506589775955,54.41641800489528,3
COMP4171,58.01657682418312,80.0049666633411,58.26495591322625,20768582.769066755,166536.05149256572,10857.649781540564,17.579798326696206,67.83954661834233,84.56586748562935,1
COMP4172,69.34284678287595,62.46314994846081,61.941345049232815,785811.3041164441,89992.19355647262,92401.0523561694,17.711345767772684,75.22312962866043,59.34373276828174,2
COMP4173,55.348350687466926,83.20975322240594,73.22593233387943,19343739.275964607,625597.6464604007,7045.986229825874,14.340706224924713,45.775418062158614,70.35707345140612,1
COMP4174,63.137638657659444,71.81830997605914,61.70698148036519,6257798.576461447,547930.2310926372,6216.347463153386,16.74857991562261,76.05791118205633,64.28073850801528,1
COMP4175,63.24374347222212,54.9330128023192,40.58804528488361,886279.3183535031,79484.5886057926,299092.9352554641,16.470082283765272,65.23599546154861,70.25465058749138,1
COMP4176,55.58173505053064,62.96095301509729,69.207780122029,11597675.813716678,138140.95288936837,185950.62497472312,6.652177292402413,57.57446906858616,76.11060276537154,3
COMP4177,61.45113175505827,57.00344164714869,58.67516040945451,2110594.8691090373,181929.5550571087,273581.41587532556,16.158636762705004,66.61261013381937,67.52460932874781,0
COMP4178,63.22240997840371,50.05050091831567,65.21292094886805,845217.563284139,24240.071316582704,239415.15458434465,13.329267734687381,88.4232309646626,69.49733217500702,0
COMP4179,57.03462544656832,45.386432835321145,76.14212356480333,2250160.069787718,169073.48905316158,246624.42523252213,11.373338299133291,49.26632461984552,78.99269620086204,1
COMP4180,85.50919369845187,82.61291721887922,76.42068451633938,414859.47230921726,35979.26013323598,25738.515624942345,22.33685986164462,69.73682919555166,52.993071453956006,1
COMP4181,75.81363818995621,56.7533349918786,86.02079110777917,3610706.2900891704,132645.50222216742,69254.62278884347,12.75834211018423,74.36678985433423,67.09653000741446,1
COMP4182,63.1440026916362,60.95261446194053,79.87282604091394,11783427.416390996,48133.17158318262,7124.622668869202,15.835211817678589,81.30748232139747,95.0,2
COMP4183,76.72558347641292,57.8860747403224,83.63421243391915,3654301.11637463,188872.7607343039,232356.01820138318,14.077584114074137,56.37630705092812,63.56543275375566,1
COMP4184,81.38163207638655,40.73266454296499,57.389980613831455,605649.0208454751,28023.54169365901,62690.04941779842,9.395206866172682,49.50247864109842,95.0,1
COMP4185,56.10813990360302,67.05560096048677,64.15825480734445,10385912.348005861,48098.84247310869,680737.3445358376,12.946411996199283,68.66777508796784,54.211962891808625,2
COMP4186,82.97296368310263,64.54377190424881,45.57855288537816,3409696.810019384,81899.91501169851,65704.97316112537,16.446097306403097,33.59545078627039,79.15209579275212,0
COMP4187,54.980531425051616,43.10490829393941,66.88188422275378,33241406.288753256,33913.73051874747,567095.2986698657,13.570202546051245,70.0830928662065,62.11655871374745,0
COMP4188,60.95139956709895,61.65683775791549,72.38442469306796,5049237.404437958,1786052.5258604956,342402.61446402804,13.212065839627531,52.41766313519629,91.63485332703341,1
COMP4189,50.17972145406599,42.53554939545022,60.03307870233222,1009128.5268695093,64997.86303539113,5870.878025623882,15.271345798086411,61.624997194147824,82.94929443416987,2
COMP4190,42.9982658692283,76.75571267421202,87.4375102198263,5321595.537884702,252913.88783867288,21079.956781129833,15.058821794971319,56.098442038050266,73.22315716468226,2
COMP4191,66.74594915652771,60.41142027030324,76.0116593421006,4044544.456355614,13224.171241271844,130636.89732924839,9.615523643778525,69.95380323236387,67.72362639706311,1
COMP4192,65.72584490906112,47.79727714591467,72.79651002160068,56781676.89182496,14441.706625265075,69267.1404067777,15.554321172890694,63.68133624935341,64.89007707060557,0
COMP4193,81.30706196708367,75.9734481669339,68.9576996721198,2828360.7803041325,75174.12766446642,112999.61814399337,15.523689600847462,47.95467706208942,54.028481028313095,0
COMP4194,56.19110400682519,53.82596299656303,80.02233522542474,1017796.2033934684,237352.79862044632,145859.72527562798,17.471480717258693,65.08699149424298,58.97585192576177,3
COMP4195,57.960593944270286,69.62719582186196,88.1614893122164,1817692.354236458,348675.5690681618,53335.07256412164,17.123734322452478,42.18315677608719,56.173612281741825,4
COMP4196,67.17397814683667,71.46000568856965,86.58013315311729,2252062.5519181513,181739.36132839374,3658.729387051639,21.009901809417613,68.84874372640357,94.70942132854937,2
COMP4197,45.793220553813036,53.39772481162669,56.44692375687047,689030.6640721603,54408.70333821693,180823.67771567238,6.665241177493721,50.844953347381285,59.81707627674719,2
COMP4198,62.798838373795014,59.674566802152384,67.10574965894473,2143161.609457319,27296.9881054334,14150.041997231676,3.0,45.79617032646226,57.42771441620688,1
COMP4199,79.55306973697246,49.653002648127426,75.28860867961173,3130123.3355796942,359070.653897465,59556.60408531904,17.303727701015294,65.1337061184753,49.699412070793166,0
COMP4200,68.87980688369494,63.26540839823741,73.51022989122653,8696450.420336166,134716.6765837858,24910.72121756174,19.505493498433307,89.48396298245713,61.66632579503262,3
COMP4201,51.3022190353163,59.50614801466476,54.639473913753235,23245153.042104267,74402.46738748265,104200.45884738042,11.569852506511136,66.2498874024212,67.66952377797985,0
COMP4202,51.85272722948511,55.9049958091501,71.00108739226735,9016495.11143581,102926.40242199898,52809.37996529798,21.307922174790804,58.66522485958338,71.87607332701623,1
COMP4203,90.01643727415403,83.87813179204844,77.2987085548653,2008569.4786601698,17328.760379950283,106156.4420398628,13.977141496673658,57.482111614709204,58.59602868686538,0
COMP4204,51.45801020214953,53.47778940307829,58.23801493131404,3536742.770666114,36744.883028058925,124483.36503358778,10.715676362857222,64.42479128853839,64.3211295348903,2
COMP4205,80.14789184244243,58.73693219851071,67.40195162679703,16036068.235100593,994581.6932990581,85129.3843435247,15.976797188866348,47.51892481952978,69.11854245987334,4
COMP4206,59.20481316369646,91.21026152539092,58.87856352747575,4964305.999068823,37250.35717349186,70689.47219751688,5.170389363544574,38.480177736289065,75.98323796427111,0
COMP4207,55.17592211703037,52.03961345919193,66.24555269885965,3085235.5667718616,71495.25586304408,34082.34272529488,9.203558087360143,37.30952709989225,80.5385690274545,1
COMP4208,55.04974971492191,62.38456957552578,63.79284853291837,2634714.507859487,47728.15423508848,103616.25343272385,18.253918036763476,73.15435697560018,68.40758098977554,0
COMP4209,54.145846418898756,60.7888802001717,73.16559063955418,371894964.0355187,169179.14307732895,140889.64951116955,13.691017289824329,72.69077672730137,63.942947036190226,0
COMP4210,84.07495925176386,72.36458577475693,79.33697601823674,13358288.315607054,248588.49966381743,244211.34542075353,18.250561892997478,30.923988286545317,78.68830571097475,3
COMP4211,80.56311012584516,66.33935456677555,69.37377373971792,9262831.248736326,135296.23540157272,9322.195961886522,7.418233501757115,46.63261425233323,91.25198046746281,1
COMP4212,83.07430287632572,79.04711683206223,64.81407815101127,4842309.6283911485,161300.01469152942,40087.70718968185,9.555806977588341,42.46845159946313,74.0068751678427,2
COMP4213,60.01318930667659,55.053099717674925,71.07430276954773,6054474.48853244,622150.7883015295,178295.87316303578,6.409439214566584,78.77553111061398,69.21075907260058,1
